worker_id,session,item_id,group,access_tier,modality,assist_arm,y_true,ai_conf,ai_correct,human_accept,human_correct,high_conf_error,caught_high_conf_error
W013,3,23,0,feature_2G,text,Rationale,0,0.878,1,1,0,0,0
W013,3,24,0,feature_2G,text,Counter,0,0.83,1,0,0,0,0
W013,3,25,0,feature_2G,text,Rationale,0,0.79,1,1,0,0,0
W013,3,26,0,feature_2G,text,Calib,0,0.821,1,0,1,0,0
W013,3,27,0,feature_2G,text,Calib,1,0.827,1,1,1,0,0
W013,3,28,0,feature_2G,text,Rationale,0,0.493,0,1,0,0,0
W013,3,29,0,feature_2G,text,None,0,0.751,1,1,1,0,0
W013,3,30,0,feature_2G,text,None,1,0.642,0,0,1,0,0
W013,3,31,0,feature_2G,text,None,1,0.611,0,0,1,0,0
W013,3,32,0,feature_2G,text,None,1,0.709,1,1,1,0,0
W013,3,33,0,feature_2G,text,Calib,1,0.801,1,0,0,0,0
W013,3,34,0,feature_2G,text,Rationale,1,0.762,1,1,1,0,0
W013,3,35,0,feature_2G,text,Counter,0,0.686,1,0,0,0,0
W013,3,36,0,feature_2G,text,None,0,0.759,1,1,1,0,0
W013,3,37,0,feature_2G,text,Calib,1,0.764,1,1,1,0,0
W013,3,38,0,feature_2G,text,Calib,1,0.771,1,0,1,0,0
W013,3,39,0,feature_2G,text,Calib,1,0.843,1,1,1,0,0
W013,3,40,0,feature_2G,text,Rationale,1,0.512,0,0,0,0,0
W013,4,1,0,feature_2G,text,None,0,0.463,0,1,0,0,0
W013,4,2,0,feature_2G,text,None,1,0.842,1,0,1,0,0
W013,4,3,0,feature_2G,text,None,0,0.489,0,1,1,0,0
W013,4,4,0,feature_2G,text,None,0,0.865,1,1,1,0,0
W013,4,5,0,feature_2G,text,Calib,0,0.809,1,0,0,0,0
W013,4,6,0,feature_2G,text,Rationale,1,0.467,0,0,1,0,0
W013,4,7,0,feature_2G,text,Calib,0,0.757,1,1,1,0,0
W013,4,8,0,feature_2G,text,Counter,0,0.741,1,1,1,0,0
W013,4,9,0,feature_2G,text,Rationale,1,0.588,0,0,1,0,0
W013,4,10,0,feature_2G,text,None,0,0.848,0,1,0,1,0
W013,4,11,0,feature_2G,text,Rationale,1,0.819,1,0,1,0,0
W013,4,12,0,feature_2G,text,Calib,1,0.723,1,1,1,0,0
W013,4,13,0,feature_2G,text,Counter,0,0.441,0,0,0,0,0
W013,4,14,0,feature_2G,text,None,0,0.806,1,1,1,0,0
W013,4,15,0,feature_2G,text,Rationale,1,0.628,0,0,0,0,0
W013,4,16,0,feature_2G,text,Counter,1,0.808,1,1,1,0,0
W013,4,17,0,feature_2G,text,Counter,1,0.699,1,0,1,0,0
W013,4,18,0,feature_2G,text,None,0,0.814,1,1,1,0,0
W013,4,19,0,feature_2G,text,Calib,1,0.71,0,0,0,0,0
W013,4,20,0,feature_2G,text,Rationale,1,0.748,1,1,0,0,0
W013,4,21,0,feature_2G,text,Rationale,0,0.628,0,1,1,0,0
W013,4,22,0,feature_2G,text,Rationale,0,0.731,1,0,1,0,0
W013,4,23,0,feature_2G,text,Calib,1,0.737,1,0,1,0,0
W013,4,24,0,feature_2G,text,Counter,1,0.661,1,0,1,0,0
W013,4,25,0,feature_2G,text,Counter,0,0.803,1,0,0,0,0
W013,4,26,0,feature_2G,text,Rationale,1,0.642,0,1,0,0,0
W013,4,27,0,feature_2G,text,None,0,0.737,1,0,1,0,0
W013,4,28,0,feature_2G,text,Calib,1,0.763,1,0,1,0,0
W013,4,29,0,feature_2G,text,Calib,1,0.821,1,0,1,0,0
W013,4,30,0,feature_2G,text,None,0,0.722,1,1,1,0,0
W013,4,31,0,feature_2G,text,Rationale,1,0.793,0,0,1,0,0
W013,4,32,0,feature_2G,text,None,0,0.754,1,1,0,0,0
W013,4,33,0,feature_2G,text,Calib,0,0.809,1,0,0,0,0
W013,4,34,0,feature_2G,text,Counter,0,0.87,1,0,1,0,0
W013,4,35,0,feature_2G,text,Calib,0,0.91,1,1,1,0,0
W013,4,36,0,feature_2G,text,None,1,0.817,1,1,1,0,0
W013,4,37,0,feature_2G,text,Counter,1,0.85,1,1,1,0,0
W013,4,38,0,feature_2G,text,Calib,1,0.449,0,0,1,0,0
W013,4,39,0,feature_2G,text,Counter,1,0.48,0,1,1,0,0
W013,4,40,0,feature_2G,text,Rationale,0,0.817,1,0,0,0,0
W013,5,1,0,feature_2G,text,Rationale,0,0.773,1,1,1,0,0
W013,5,2,0,feature_2G,text,Rationale,1,0.614,0,1,1,0,0
W013,5,3,0,feature_2G,text,Calib,0,0.338,0,1,1,0,0
W013,5,4,0,feature_2G,text,Rationale,0,0.606,0,0,1,0,0
W013,5,5,0,feature_2G,text,Counter,0,0.849,1,1,1,0,0
W013,5,6,0,feature_2G,text,None,1,0.702,0,0,0,0,0
W013,5,7,0,feature_2G,text,Calib,1,0.721,1,1,1,0,0
W013,5,8,0,feature_2G,text,Counter,0,0.325,0,0,1,0,0
W013,5,9,0,feature_2G,text,Calib,0,0.834,1,0,1,0,0
W013,5,10,0,feature_2G,text,None,1,0.787,1,0,1,0,0
W013,5,11,0,feature_2G,text,Calib,0,0.8,1,0,0,0,0
W013,5,12,0,feature_2G,text,None,0,0.931,1,1,1,0,0
W013,5,13,0,feature_2G,text,None,0,0.721,1,1,0,0,0
W013,5,14,0,feature_2G,text,Calib,0,0.749,1,0,0,0,0
W013,5,15,0,feature_2G,text,Rationale,0,0.829,0,1,1,1,1
W013,5,16,0,feature_2G,text,Rationale,0,0.747,1,1,1,0,0
W013,5,17,0,feature_2G,text,Calib,0,0.74,1,1,1,0,0
W013,5,18,0,feature_2G,text,Calib,0,0.931,1,1,1,0,0
W013,5,19,0,feature_2G,text,None,0,0.905,1,1,0,0,0
W013,5,20,0,feature_2G,text,Calib,0,0.813,1,1,1,0,0
W013,5,21,0,feature_2G,text,Calib,0,0.742,1,0,1,0,0
W013,5,22,0,feature_2G,text,Rationale,1,0.822,0,1,1,1,1
W013,5,23,0,feature_2G,text,None,1,0.509,0,0,1,0,0
W013,5,24,0,feature_2G,text,Counter,1,0.685,0,1,0,0,0
W013,5,25,0,feature_2G,text,Counter,1,0.564,0,1,1,0,0
W013,5,26,0,feature_2G,text,Calib,1,0.857,1,1,0,0,0
W013,5,27,0,feature_2G,text,Counter,1,0.707,1,0,0,0,0
W013,5,28,0,feature_2G,text,None,1,0.743,0,1,0,0,0
W013,5,29,0,feature_2G,text,Rationale,1,0.824,1,0,1,0,0
W013,5,30,0,feature_2G,text,Calib,1,0.93,1,1,1,0,0
W013,5,31,0,feature_2G,text,Rationale,1,0.485,0,1,1,0,0
W013,5,32,0,feature_2G,text,Rationale,1,0.719,1,1,1,0,0
W013,5,33,0,feature_2G,text,Counter,1,0.63,1,0,0,0,0
W013,5,34,0,feature_2G,text,Counter,0,0.849,1,0,1,0,0
W013,5,35,0,feature_2G,text,None,1,0.627,0,1,1,0,0
W013,5,36,0,feature_2G,text,Calib,1,0.725,1,1,1,0,0
W013,5,37,0,feature_2G,text,Rationale,0,0.596,0,0,0,0,0
W013,5,38,0,feature_2G,text,Calib,1,0.757,1,0,1,0,0
W013,5,39,0,feature_2G,text,None,0,0.757,1,1,1,0,0
W013,5,40,0,feature_2G,text,Rationale,0,0.703,1,1,1,0,0
W013,6,1,0,feature_2G,text,Rationale,1,0.603,0,0,1,0,0
W013,6,2,0,feature_2G,text,None,0,0.65,1,1,1,0,0
W013,6,3,0,feature_2G,text,Calib,1,0.79,1,1,1,0,0
W013,6,4,0,feature_2G,text,Calib,1,0.451,0,0,0,0,0
W013,6,5,0,feature_2G,text,Rationale,0,0.581,0,0,0,0,0
W013,6,6,0,feature_2G,text,None,0,0.753,1,1,0,0,0
W013,6,7,0,feature_2G,text,Counter,0,0.771,1,1,1,0,0
W013,6,8,0,feature_2G,text,Rationale,0,0.462,0,0,0,0,0
W013,6,9,0,feature_2G,text,Calib,1,0.787,1,1,1,0,0
W013,6,10,0,feature_2G,text,Counter,1,0.625,0,1,0,0,0
W013,6,11,0,feature_2G,text,Calib,1,0.691,1,0,1,0,0
W013,6,12,0,feature_2G,text,Calib,1,0.915,1,1,1,0,0
W013,6,13,0,feature_2G,text,Counter,1,0.511,0,0,1,0,0
W013,6,14,0,feature_2G,text,None,1,0.535,0,1,0,0,0
W013,6,15,0,feature_2G,text,Counter,1,0.822,1,0,0,0,0
W013,6,16,0,feature_2G,text,Rationale,1,0.812,1,0,0,0,0
W013,6,17,0,feature_2G,text,Calib,1,0.852,1,1,1,0,0
W013,6,18,0,feature_2G,text,Rationale,0,0.754,1,0,1,0,0
W013,6,19,0,feature_2G,text,None,1,0.598,0,0,0,0,0
W013,6,20,0,feature_2G,text,Calib,1,0.858,1,0,1,0,0
W013,6,21,0,feature_2G,text,Counter,0,0.708,1,0,1,0,0
W013,6,22,0,feature_2G,text,Calib,0,0.879,1,0,1,0,0
W013,6,23,0,feature_2G,text,Rationale,1,0.56,0,1,1,0,0
W013,6,24,0,feature_2G,text,Counter,0,0.589,0,1,1,0,0
W013,6,25,0,feature_2G,text,Calib,0,0.565,0,0,1,0,0
W013,6,26,0,feature_2G,text,None,1,0.559,0,0,1,0,0
W013,6,27,0,feature_2G,text,Counter,1,0.812,1,1,1,0,0
W013,6,28,0,feature_2G,text,Counter,1,0.612,1,0,0,0,0
W013,6,29,0,feature_2G,text,Counter,1,0.7,1,0,1,0,0
W013,6,30,0,feature_2G,text,Rationale,1,0.871,1,1,1,0,0
W013,6,31,0,feature_2G,text,Calib,1,0.556,0,0,0,0,0
W013,6,32,0,feature_2G,text,Rationale,1,0.774,1,1,0,0,0
W013,6,33,0,feature_2G,text,Calib,0,0.888,1,1,1,0,0
W013,6,34,0,feature_2G,text,None,1,0.852,1,1,1,0,0
W013,6,35,0,feature_2G,text,None,1,0.749,1,0,1,0,0
W013,6,36,0,feature_2G,text,Calib,0,0.661,1,1,1,0,0
W013,6,37,0,feature_2G,text,Calib,0,0.793,0,0,0,0,0
W013,6,38,0,feature_2G,text,Rationale,1,0.664,1,1,1,0,0
W013,6,39,0,feature_2G,text,Counter,0,0.702,1,0,1,0,0
W013,6,40,0,feature_2G,text,Rationale,1,0.861,1,1,0,0,0
W014,1,1,1,smart_3G,text,Calib,0,0.903,1,0,1,0,0
W014,1,2,1,smart_3G,text,None,0,0.815,1,1,0,0,0
W014,1,3,1,smart_3G,text,Rationale,1,0.927,1,0,1,0,0
W014,1,4,1,smart_3G,text,Counter,0,0.814,1,0,1,0,0
W014,1,5,1,smart_3G,text,None,0,0.723,1,0,1,0,0
W014,1,6,1,smart_3G,text,Calib,1,0.823,1,1,1,0,0
W014,1,7,1,smart_3G,text,Counter,0,0.824,1,0,0,0,0
W014,1,8,1,smart_3G,text,Rationale,0,0.48,0,1,1,0,0
W014,1,9,1,smart_3G,text,Calib,0,0.668,1,1,0,0,0
W014,1,10,1,smart_3G,text,Calib,0,0.741,1,0,1,0,0
W014,1,11,1,smart_3G,text,Counter,0,0.767,1,0,1,0,0
W014,1,12,1,smart_3G,text,Calib,0,0.629,1,1,0,0,0
W014,1,13,1,smart_3G,text,Rationale,0,0.913,1,1,1,0,0
W014,1,14,1,smart_3G,text,None,0,0.756,0,0,0,0,0
W014,1,15,1,smart_3G,text,Calib,1,0.809,1,1,0,0,0
W014,1,16,1,smart_3G,text,Counter,1,0.931,1,0,1,0,0
W014,1,17,1,smart_3G,text,Calib,1,0.749,1,1,1,0,0
W014,1,18,1,smart_3G,text,None,1,0.868,1,1,1,0,0
W014,1,19,1,smart_3G,text,Calib,1,0.752,1,1,1,0,0
W014,1,20,1,smart_3G,text,Counter,1,0.936,1,1,1,0,0
W014,1,21,1,smart_3G,text,Calib,1,0.769,1,1,1,0,0
W014,1,22,1,smart_3G,text,None,0,0.599,0,0,1,0,0
W014,1,23,1,smart_3G,text,Rationale,1,0.854,1,1,1,0,0
W014,1,24,1,smart_3G,text,Calib,0,0.695,1,1,1,0,0
W014,1,25,1,smart_3G,text,Rationale,1,0.934,1,0,1,0,0
W014,1,26,1,smart_3G,text,Rationale,1,0.803,1,1,0,0,0
W014,1,27,1,smart_3G,text,Calib,0,0.786,1,0,1,0,0
W014,1,28,1,smart_3G,text,None,1,0.633,0,0,1,0,0
W014,1,29,1,smart_3G,text,Calib,1,0.755,1,1,1,0,0
W014,1,30,1,smart_3G,text,Rationale,1,0.827,1,1,0,0,0
W014,1,31,1,smart_3G,text,Counter,1,0.622,0,0,1,0,0
W014,1,32,1,smart_3G,text,Rationale,1,0.928,1,1,1,0,0
W014,1,33,1,smart_3G,text,None,1,0.721,1,0,1,0,0
W014,1,34,1,smart_3G,text,None,1,0.77,1,1,1,0,0
W014,1,35,1,smart_3G,text,Counter,1,0.749,1,0,1,0,0
W014,1,36,1,smart_3G,text,Rationale,1,0.851,1,0,1,0,0
W014,1,37,1,smart_3G,text,None,1,0.755,1,1,1,0,0
W014,1,38,1,smart_3G,text,Calib,0,0.827,1,0,1,0,0
W014,1,39,1,smart_3G,text,Rationale,0,0.941,1,1,1,0,0
W014,1,40,1,smart_3G,text,Counter,1,0.554,0,0,1,0,0
W014,2,1,1,smart_3G,text,Counter,0,0.586,1,0,0,0,0
W014,2,2,1,smart_3G,text,Counter,0,0.799,1,0,0,0,0
W014,2,3,1,smart_3G,text,None,0,0.668,1,1,1,0,0
W014,2,4,1,smart_3G,text,Rationale,1,0.733,1,0,0,0,0
W014,2,5,1,smart_3G,text,Calib,1,0.69,0,1,1,0,0
W014,2,6,1,smart_3G,text,Calib,1,0.852,1,1,1,0,0
W014,2,7,1,smart_3G,text,Rationale,0,0.752,1,1,1,0,0
W014,2,8,1,smart_3G,text,Counter,1,0.703,1,1,1,0,0
W014,2,9,1,smart_3G,text,Calib,1,0.87,1,1,1,0,0
W014,2,10,1,smart_3G,text,Calib,0,0.799,1,0,1,0,0
W014,2,11,1,smart_3G,text,Calib,0,0.757,1,1,1,0,0
W014,2,12,1,smart_3G,text,None,1,0.763,1,0,0,0,0
W014,2,13,1,smart_3G,text,Calib,0,0.707,1,1,0,0,0
W014,2,14,1,smart_3G,text,Rationale,1,0.767,0,0,1,0,0
W014,2,15,1,smart_3G,text,Rationale,0,0.791,1,0,1,0,0
W014,2,16,1,smart_3G,text,Counter,0,0.727,1,0,1,0,0
W014,2,17,1,smart_3G,text,Calib,0,0.849,1,1,1,0,0
W014,2,18,1,smart_3G,text,None,1,0.672,0,0,1,0,0
W014,2,19,1,smart_3G,text,Calib,1,0.552,1,0,0,0,0
W014,2,20,1,smart_3G,text,Calib,0,0.668,1,0,0,0,0
W014,2,21,1,smart_3G,text,Counter,1,0.668,1,1,0,0,0
W014,2,22,1,smart_3G,text,None,1,0.788,1,1,1,0,0
W014,2,23,1,smart_3G,text,Calib,1,0.729,0,0,0,0,0
W014,2,24,1,smart_3G,text,None,1,0.792,1,1,0,0,0
W014,2,25,1,smart_3G,text,Rationale,0,0.839,1,1,0,0,0
W014,2,26,1,smart_3G,text,Rationale,0,0.756,1,0,1,0,0
W014,2,27,1,smart_3G,text,Rationale,0,0.589,0,1,1,0,0
W014,2,28,1,smart_3G,text,Calib,1,0.764,1,0,1,0,0
W014,2,29,1,smart_3G,text,Calib,0,0.702,1,1,1,0,0
W014,2,30,1,smart_3G,text,None,1,0.841,1,0,0,0,0
W014,2,31,1,smart_3G,text,Counter,1,0.684,1,0,0,0,0
W014,2,32,1,smart_3G,text,Calib,1,0.688,1,1,1,0,0
W014,2,33,1,smart_3G,text,None,0,0.72,1,1,0,0,0
W014,2,34,1,smart_3G,text,Calib,1,0.777,0,1,1,0,0
W014,2,35,1,smart_3G,text,Calib,1,0.701,1,1,0,0,0
W014,2,36,1,smart_3G,text,None,0,0.731,1,1,0,0,0
W014,2,37,1,smart_3G,text,Counter,1,0.8,1,1,1,0,0
W014,2,38,1,smart_3G,text,Calib,1,0.675,0,1,1,0,0
W014,2,39,1,smart_3G,text,Calib,1,0.689,1,1,1,0,0
W014,2,40,1,smart_3G,text,Calib,1,0.759,1,1,0,0,0
W014,3,1,1,smart_3G,text,Rationale,1,0.839,1,1,1,0,0
W014,3,2,1,smart_3G,text,Rationale,0,0.728,1,1,1,0,0
W014,3,3,1,smart_3G,text,Calib,1,0.868,1,1,1,0,0
W014,3,4,1,smart_3G,text,Counter,0,0.826,0,1,1,1,1
W014,3,5,1,smart_3G,text,Rationale,1,0.735,1,0,0,0,0
W014,3,6,1,smart_3G,text,Rationale,1,0.946,1,1,1,0,0
W014,3,7,1,smart_3G,text,Rationale,0,0.797,1,0,1,0,0
W014,3,8,1,smart_3G,text,Calib,0,0.787,1,1,1,0,0
W014,3,9,1,smart_3G,text,Calib,0,0.739,1,1,1,0,0
W014,3,10,1,smart_3G,text,Rationale,0,0.708,0,1,0,0,0
W014,3,11,1,smart_3G,text,None,1,0.869,1,0,1,0,0
W014,3,12,1,smart_3G,text,Rationale,0,0.914,1,1,1,0,0
W014,3,13,1,smart_3G,text,Calib,1,0.959,1,1,1,0,0
W014,3,14,1,smart_3G,text,Calib,0,0.715,1,0,1,0,0
W014,3,15,1,smart_3G,text,Rationale,1,0.743,0,0,1,0,0
W014,3,16,1,smart_3G,text,None,1,0.768,1,1,0,0,0
W014,3,17,1,smart_3G,text,None,1,0.796,1,0,0,0,0
W014,3,18,1,smart_3G,text,Rationale,1,0.821,1,1,1,0,0
W014,3,19,1,smart_3G,text,None,1,0.891,1,1,0,0,0
W014,3,20,1,smart_3G,text,Calib,1,0.875,1,0,1,0,0
W014,3,21,1,smart_3G,text,Rationale,1,0.748,1,0,0,0,0
W014,3,22,1,smart_3G,text,Calib,1,0.835,1,1,1,0,0
W014,3,23,1,smart_3G,text,Rationale,0,0.75,1,0,0,0,0
W014,3,24,1,smart_3G,text,Rationale,0,0.905,1,0,0,0,0
W014,3,25,1,smart_3G,text,Rationale,1,0.801,1,0,1,0,0
W014,3,26,1,smart_3G,text,Counter,0,0.782,1,1,1,0,0
W014,3,27,1,smart_3G,text,Counter,0,0.853,1,0,0,0,0
W014,3,28,1,smart_3G,text,Calib,1,0.726,1,1,0,0,0
W014,3,29,1,smart_3G,text,Rationale,0,0.739,1,1,1,0,0
W014,3,30,1,smart_3G,text,None,0,0.86,1,1,0,0,0
W014,3,31,1,smart_3G,text,Counter,1,0.395,0,0,1,0,0
W014,3,32,1,smart_3G,text,Rationale,0,0.871,1,0,0,0,0
W014,3,33,1,smart_3G,text,Rationale,1,0.802,1,0,1,0,0
W014,3,34,1,smart_3G,text,Rationale,0,0.578,0,1,1,0,0
W014,3,35,1,smart_3G,text,Counter,0,0.706,0,1,1,0,0
W014,3,36,1,smart_3G,text,Calib,1,0.605,0,0,0,0,0
W014,3,37,1,smart_3G,text,Rationale,1,0.901,1,1,1,0,0
W014,3,38,1,smart_3G,text,Calib,0,0.841,1,1,1,0,0
W014,3,39,1,smart_3G,text,Counter,1,0.836,1,1,0,0,0
W014,3,40,1,smart_3G,text,Calib,1,0.86,1,0,1,0,0
W014,4,1,1,smart_3G,text,Rationale,0,0.914,1,1,1,0,0
W014,4,2,1,smart_3G,text,Calib,0,0.776,0,1,0,0,0
W014,4,3,1,smart_3G,text,None,0,0.516,0,1,1,0,0
W014,4,4,1,smart_3G,text,Rationale,0,0.589,0,1,1,0,0
W014,4,5,1,smart_3G,text,Rationale,0,0.883,1,1,1,0,0
W014,4,6,1,smart_3G,text,Counter,0,0.768,1,0,1,0,0
W014,4,7,1,smart_3G,text,Calib,1,0.764,1,0,1,0,0
W014,4,8,1,smart_3G,text,Rationale,1,0.705,1,0,1,0,0
W014,4,9,1,smart_3G,text,Counter,1,0.705,1,0,1,0,0
W014,4,10,1,smart_3G,text,Counter,1,0.433,0,0,1,0,0
W014,4,11,1,smart_3G,text,None,1,0.592,0,0,1,0,0
W014,4,12,1,smart_3G,text,Counter,0,0.739,1,1,0,0,0
W014,4,13,1,smart_3G,text,Calib,1,0.792,1,0,1,0,0
W014,4,14,1,smart_3G,text,Rationale,0,0.843,1,1,1,0,0
W014,4,15,1,smart_3G,text,Rationale,0,0.561,0,1,0,0,0
W014,4,16,1,smart_3G,text,Calib,1,0.685,0,0,1,0,0
W014,4,17,1,smart_3G,text,None,1,0.766,1,1,0,0,0
W014,4,18,1,smart_3G,text,Calib,0,0.844,1,0,1,0,0
W014,4,19,1,smart_3G,text,None,1,0.856,1,1,1,0,0
W014,4,20,1,smart_3G,text,None,1,0.683,1,0,0,0,0
W014,4,21,1,smart_3G,text,Counter,0,0.895,1,1,1,0,0
W014,4,22,1,smart_3G,text,Rationale,1,0.897,1,1,1,0,0
W014,4,23,1,smart_3G,text,None,0,0.819,1,1,1,0,0
W014,4,24,1,smart_3G,text,Rationale,1,0.756,1,1,1,0,0
W014,4,25,1,smart_3G,text,Counter,1,0.734,1,0,1,0,0
W014,4,26,1,smart_3G,text,Counter,1,0.467,0,0,1,0,0
W014,4,27,1,smart_3G,text,Calib,0,0.792,1,0,0,0,0
W014,4,28,1,smart_3G,text,Rationale,1,0.725,1,1,1,0,0
W014,4,29,1,smart_3G,text,Rationale,1,0.915,1,1,1,0,0
W014,4,30,1,smart_3G,text,Rationale,1,0.733,1,0,0,0,0
W014,4,31,1,smart_3G,text,Calib,1,0.826,1,0,1,0,0
W014,4,32,1,smart_3G,text,Rationale,0,0.759,1,0,0,0,0
W014,4,33,1,smart_3G,text,None,0,0.599,0,0,1,0,0
W014,4,34,1,smart_3G,text,Rationale,1,0.839,1,0,1,0,0
W014,4,35,1,smart_3G,text,Rationale,1,0.736,1,0,1,0,0
W014,4,36,1,smart_3G,text,Calib,0,0.794,1,1,0,0,0
W014,4,37,1,smart_3G,text,Counter,1,0.786,1,1,0,0,0
W014,4,38,1,smart_3G,text,Rationale,1,0.734,1,1,1,0,0
W014,4,39,1,smart_3G,text,None,1,0.755,0,0,1,0,0
W014,4,40,1,smart_3G,text,Rationale,1,0.932,1,1,1,0,0
W014,5,1,1,smart_3G,text,Calib,1,0.833,1,1,1,0,0
W014,5,2,1,smart_3G,text,Counter,0,0.868,1,1,1,0,0
W014,5,3,1,smart_3G,text,Counter,0,0.784,1,0,0,0,0
W014,5,4,1,smart_3G,text,Rationale,1,0.871,1,1,1,0,0
W014,5,5,1,smart_3G,text,Rationale,1,0.546,0,0,0,0,0
W014,5,6,1,smart_3G,text,Rationale,1,0.848,1,1,0,0,0
W014,5,7,1,smart_3G,text,Calib,0,0.8,1,1,1,0,0
W014,5,8,1,smart_3G,text,Rationale,1,0.841,1,1,1,0,0
W014,5,9,1,smart_3G,text,Counter,1,0.752,1,0,0,0,0
W014,5,10,1,smart_3G,text,Counter,1,0.59,0,1,0,0,0
W014,5,11,1,smart_3G,text,Calib,1,0.775,1,0,1,0,0
W014,5,12,1,smart_3G,text,Rationale,1,0.796,1,1,1,0,0
W014,5,13,1,smart_3G,text,Counter,1,0.902,1,1,1,0,0
W014,5,14,1,smart_3G,text,Calib,0,0.881,1,1,1,0,0
W014,5,15,1,smart_3G,text,None,0,0.725,1,0,0,0,0
W014,5,16,1,smart_3G,text,Counter,1,0.698,1,0,1,0,0
W014,5,17,1,smart_3G,text,Rationale,0,0.766,1,1,1,0,0
W014,5,18,1,smart_3G,text,Rationale,1,0.794,1,1,1,0,0
W014,5,19,1,smart_3G,text,Calib,1,0.62,1,1,1,0,0
W014,5,20,1,smart_3G,text,Rationale,0,0.612,0,0,0,0,0
W014,5,21,1,smart_3G,text,Rationale,1,0.783,1,0,1,0,0
W014,5,22,1,smart_3G,text,Rationale,0,0.792,1,0,0,0,0
W014,5,23,1,smart_3G,text,Rationale,1,0.404,0,0,1,0,0
W014,5,24,1,smart_3G,text,None,0,0.808,1,1,0,0,0
W014,5,25,1,smart_3G,text,Rationale,0,0.715,1,0,1,0,0
W014,5,26,1,smart_3G,text,Counter,1,0.841,1,1,1,0,0
W014,5,27,1,smart_3G,text,Calib,1,0.714,1,0,1,0,0
W014,5,28,1,smart_3G,text,Calib,0,0.725,1,0,1,0,0
W014,5,29,1,smart_3G,text,None,1,0.791,1,1,0,0,0
W014,5,30,1,smart_3G,text,Calib,1,0.855,1,0,0,0,0
W014,5,31,1,smart_3G,text,Calib,1,0.911,1,1,1,0,0
W014,5,32,1,smart_3G,text,Counter,0,0.764,1,1,1,0,0
W014,5,33,1,smart_3G,text,None,1,0.721,1,0,0,0,0
W014,5,34,1,smart_3G,text,Counter,1,0.61,1,1,1,0,0
W014,5,35,1,smart_3G,text,None,1,0.651,0,1,0,0,0
W014,5,36,1,smart_3G,text,Calib,1,0.754,1,0,0,0,0
W014,5,37,1,smart_3G,text,Rationale,1,0.859,1,1,1,0,0
W014,5,38,1,smart_3G,text,Calib,1,0.608,0,1,1,0,0
W014,5,39,1,smart_3G,text,Counter,1,0.814,1,1,1,0,0
W014,5,40,1,smart_3G,text,Rationale,1,0.504,0,1,0,0,0
W014,6,1,1,smart_3G,text,Calib,1,0.788,1,0,0,0,0
W014,6,2,1,smart_3G,text,Rationale,0,0.862,1,1,0,0,0
W014,6,3,1,smart_3G,text,Calib,0,0.532,0,0,1,0,0
W014,6,4,1,smart_3G,text,Rationale,1,0.83,1,0,0,0,0
W014,6,5,1,smart_3G,text,Rationale,0,0.808,1,1,1,0,0
W014,6,6,1,smart_3G,text,Rationale,1,0.837,1,1,0,0,0
W014,6,7,1,smart_3G,text,Counter,1,0.841,1,1,1,0,0
W014,6,8,1,smart_3G,text,None,0,0.831,0,1,0,1,0
W014,6,9,1,smart_3G,text,Rationale,0,0.781,1,0,1,0,0
W014,6,10,1,smart_3G,text,Counter,0,0.793,0,1,0,0,0
W014,6,11,1,smart_3G,text,Calib,1,0.503,0,1,1,0,0
W014,6,12,1,smart_3G,text,Rationale,1,0.503,0,1,1,0,0
W014,6,13,1,smart_3G,text,Calib,0,0.675,0,1,1,0,0
W014,6,14,1,smart_3G,text,Calib,0,0.873,1,1,1,0,0
W014,6,15,1,smart_3G,text,Calib,0,0.662,1,0,0,0,0
W014,6,16,1,smart_3G,text,Rationale,1,0.637,0,0,1,0,0
W014,6,17,1,smart_3G,text,None,1,0.875,1,0,0,0,0
W014,6,18,1,smart_3G,text,None,1,0.925,1,1,1,0,0
W014,6,19,1,smart_3G,text,Calib,0,0.823,1,0,1,0,0
W014,6,20,1,smart_3G,text,Counter,1,0.862,1,1,0,0,0
W014,6,21,1,smart_3G,text,Counter,0,0.819,1,0,0,0,0
W014,6,22,1,smart_3G,text,Rationale,1,0.602,0,1,0,0,0
W014,6,23,1,smart_3G,text,Calib,0,0.768,1,0,1,0,0
W014,6,24,1,smart_3G,text,Counter,0,0.926,1,0,1,0,0
W014,6,25,1,smart_3G,text,Rationale,1,0.481,0,1,0,0,0
W014,6,26,1,smart_3G,text,None,0,0.494,0,0,0,0,0
W014,6,27,1,smart_3G,text,Calib,1,0.686,1,0,1,0,0
W014,6,28,1,smart_3G,text,Rationale,1,0.582,0,1,0,0,0
W014,6,29,1,smart_3G,text,None,1,0.684,1,0,1,0,0
W014,6,30,1,smart_3G,text,None,1,0.914,1,0,1,0,0
W014,6,31,1,smart_3G,text,Counter,1,0.658,1,1,0,0,0
W014,6,32,1,smart_3G,text,Rationale,1,0.791,1,0,1,0,0
W014,6,33,1,smart_3G,text,Counter,1,0.715,1,0,1,0,0
W014,6,34,1,smart_3G,text,Calib,1,0.731,1,0,0,0,0
W014,6,35,1,smart_3G,text,Counter,0,0.892,1,0,1,0,0
W014,6,36,1,smart_3G,text,Calib,1,0.73,1,1,1,0,0
W014,6,37,1,smart_3G,text,Calib,0,0.743,1,1,1,0,0
W014,6,38,1,smart_3G,text,Rationale,1,0.851,1,1,1,0,0
W014,6,39,1,smart_3G,text,Rationale,1,0.749,1,1,1,0,0
