team_id,session_id,task_index,asha_id,A_group,arm,modality,difficulty,y_true,p_model,ai_suggestion,human_decision,accepted_suggestion,second_look,high_conf_error,time_seconds
4,10,11,T4_W5,0,Rationale,ivr_kannada,0.48881124364076856,1,0.6662068331436177,1,1,1,0,0,79.29916823902904
4,10,12,T4_W1,0,Calib,feature_2G,0.27535975174456767,1,0.5735204138134251,1,1,0,0,0,75.17728823026474
4,10,13,T4_W1,0,Counter,feature_2G,0.8766806095591788,0,0.5948165662643323,1,1,1,0,0,97.769683034643
4,10,14,T4_W2,0,None,feature_2G,0.43735728900554605,1,0.6500313964187459,1,1,0,0,0,88.79591341881347
4,10,15,T4_W4,0,Rationale,smartphone_3G,0.8203069446486007,0,0.5934826711696767,1,1,1,0,0,79.71240266862634
4,10,16,T4_W5,0,Calib,smartphone_3G,0.47943135811681964,0,0.5373661193563052,1,1,1,0,0,70.9077762491467
4,10,17,T4_W3,0,Counter,text_hindi,0.6676186952055445,1,0.6406247952336116,1,1,1,0,0,91.61395427822032
4,10,18,T4_W3,0,None,ivr_kannada,0.7114955844128187,0,0.5899611700766791,1,0,0,0,0,93.3521635120131
4,10,19,T4_W3,0,Rationale,feature_2G,0.666589746087274,0,0.6271134792936711,1,1,1,0,0,91.4166585837883
4,10,20,T4_W4,0,Calib,feature_2G,0.3473882605072071,1,0.5608451979259111,1,1,1,0,0,68.34544140327365
4,10,21,T4_W2,0,Counter,smartphone_3G,0.7320573012993788,1,0.6264617801044436,1,1,1,0,0,100.12099658562369
4,10,22,T4_W5,0,None,ivr_kannada,0.9043667636648608,1,0.5484668768798562,1,0,0,0,0,103.57888268707194
4,10,23,T4_W3,0,Rationale,feature_2G,0.45759995177215085,1,0.6730644760941995,1,1,1,0,0,99.92649356437447
4,10,24,T4_W2,0,Calib,feature_2G,0.6779990953626257,0,0.5017101546016235,1,0,0,0,0,74.45729837178243
4,10,25,T4_W2,0,Counter,smartphone_3G,0.4652121818129856,1,0.685105529306857,1,1,1,0,0,77.19855134295709
4,10,26,T4_W5,0,None,ivr_kannada,0.22471699466890674,1,0.6966995477519193,1,0,0,0,0,80.39008538727933
4,10,27,T4_W3,0,Rationale,ivr_kannada,0.39320876405661453,1,0.6871872482746826,1,1,1,0,0,74.07411004044565
4,10,28,T4_W2,0,Calib,feature_2G,0.9140541078903857,0,0.4593315266707697,0,0,1,0,0,85.43009488216327
4,10,29,T4_W2,0,Counter,smartphone_3G,0.4112090451074731,0,0.6969196904276279,1,1,1,0,0,96.00671022786335
4,10,30,T4_W1,0,None,smartphone_3G,0.2520754744806289,0,0.6907187561758267,1,1,0,0,0,64.44372418140227
4,10,31,T4_W1,0,Rationale,feature_2G,0.34998733511446134,0,0.6966405010911487,1,1,1,0,0,62.74900280910533
4,10,32,T4_W2,0,Calib,feature_2G,0.5986759335676,1,0.5159816077062914,1,1,1,0,0,78.4981016138368
4,10,33,T4_W2,0,Counter,ivr_kannada,0.5703794198253526,1,0.6620146159926528,1,0,0,0,0,98.8126140299188
4,10,34,T4_W2,0,None,smartphone_3G,0.6983080065170756,0,0.5928294900938539,1,0,0,0,0,70.00078523614152
4,10,35,T4_W3,0,Rationale,smartphone_3G,0.44243585606892893,1,0.6763938226523207,1,1,0,0,0,74.81085263596485
4,10,36,T4_W4,0,Calib,text_hindi,0.4892605061804269,1,0.5356085068188248,1,1,0,0,0,80.74397916433854
4,10,37,T4_W5,0,Counter,ivr_kannada,0.33535694116379944,1,0.7134378865603026,1,1,1,0,0,81.98058294075078
4,10,38,T4_W4,0,None,smartphone_3G,0.609987008838226,0,0.6121129566674478,1,0,0,0,0,86.21625907508499
4,10,39,T4_W5,0,Rationale,smartphone_3G,0.8630504559595963,0,0.5841956158749931,1,0,0,0,0,84.37380021531503
5,1,0,T5_W5,1,Calib,feature_2G,0.23525686901604168,1,0.6127043485757365,1,1,1,0,0,58.22440411923588
5,1,1,T5_W3,1,Counter,text_hindi,0.27965136165543825,1,0.7654832332345584,1,1,1,0,0,71.90110232839369
5,1,2,T5_W2,1,None,text_hindi,0.29411679331835594,0,0.7223722073985961,1,0,0,0,0,80.64914103631979
5,1,3,T5_W4,1,Rationale,feature_2G,0.890165210694242,1,0.6191959234564214,1,1,0,0,0,95.91084522819445
5,1,4,T5_W3,1,Calib,feature_2G,0.6232540879520228,1,0.5451617182350033,1,1,1,0,0,71.55128728286185
5,1,5,T5_W4,1,Counter,feature_2G,0.8872090374038604,0,0.6335689026366988,1,0,0,0,0,92.92886586182095
5,1,6,T5_W1,1,None,ivr_kannada,0.4973769995692121,1,0.6780526956908881,1,1,0,0,0,62.302537220044954
5,1,7,T5_W5,1,Rationale,smartphone_3G,0.41030062630187136,1,0.7242772891267334,1,1,1,0,0,91.12182214322078
5,1,8,T5_W5,1,Calib,feature_2G,0.2830686492114279,1,0.6046002369288307,1,1,1,0,0,63.48327088260928
5,1,9,T5_W1,1,Counter,text_hindi,0.19629715955717195,0,0.7828844212360042,1,1,1,0,0,76.89741386858334
5,1,10,T5_W3,1,None,feature_2G,0.8715485151224588,0,0.5959344896816912,1,0,0,0,0,82.39800561950673
5,1,11,T5_W1,1,Rationale,text_hindi,0.36146253674169015,1,0.7347966180645188,1,1,1,0,0,91.1858046326012
5,1,12,T5_W4,1,Calib,smartphone_3G,0.1978329532296203,1,0.6189940523716173,1,1,1,0,0,62.215256145890834
5,1,13,T5_W1,1,Counter,ivr_kannada,0.3808449132561873,0,0.7440315426136253,1,1,1,0,0,70.60259098967508
5,1,14,T5_W2,1,None,text_hindi,0.3714770915978791,0,0.7055846296072622,1,1,0,0,0,82.28853429271635
5,1,15,T5_W5,1,Rationale,text_hindi,0.4538739196695158,1,0.714844752754771,1,1,0,0,0,77.70928779252581
5,1,16,T5_W2,1,Calib,smartphone_3G,0.1574677909234528,1,0.6257224220429437,1,0,0,0,0,57.49596447775333
5,1,17,T5_W1,1,Counter,ivr_kannada,0.5289235767639352,1,0.7121206165149055,1,1,1,0,0,89.7557082067891
5,1,18,T5_W4,1,None,ivr_kannada,0.8005203288462174,0,0.6114488487255878,1,0,0,0,0,89.54929657973078
5,1,19,T5_W1,1,Rationale,feature_2G,0.8296431008332923,1,0.6324844428339884,1,1,1,0,0,100.37194363295801
5,1,20,T5_W1,1,Calib,ivr_kannada,0.2734400236626211,0,0.6062382715907251,1,1,1,0,0,59.07633043092125
5,1,21,T5_W2,1,Counter,feature_2G,0.36242049901983986,1,0.7479614129206217,1,1,1,0,0,83.11991050729827
5,1,22,T5_W2,1,None,text_hindi,0.22869301980387852,0,0.7364644771235345,1,0,0,0,0,76.739723385687
5,1,23,T5_W4,1,Rationale,smartphone_3G,0.5259834729944987,0,0.6991521531131112,1,1,1,0,0,87.91484611570489
5,1,24,T5_W3,1,Calib,smartphone_3G,0.5541701838745248,1,0.557434415147764,1,1,1,0,0,68.95996826830704
5,1,25,T5_W5,1,Counter,feature_2G,0.4229658023793194,1,0.7350106741024038,1,1,1,0,0,66.89966949301898
5,1,26,T5_W4,1,None,ivr_kannada,0.5115673110925928,1,0.6749380804330053,1,0,0,0,0,78.83851259180922
5,1,27,T5_W4,1,Rationale,smartphone_3G,0.7260615007069396,0,0.6552663088925229,1,1,0,0,0,95.74071148253994
5,1,28,T5_W2,1,Calib,smartphone_3G,0.3348705254351542,0,0.5957382846165064,1,1,1,0,0,56.19147820269967
5,1,29,T5_W2,1,Counter,ivr_kannada,0.14166025017790312,1,0.7941416399216932,1,1,1,0,0,75.94053937491371
5,1,30,T5_W3,1,None,smartphone_3G,0.06566246463785348,1,0.77104129664633,1,1,0,0,0,59.10612523196172
5,1,31,T5_W4,1,Rationale,smartphone_3G,0.7372748202162808,1,0.6527995153750688,1,1,1,0,0,90.95109890640849
5,1,32,T5_W1,1,Calib,smartphone_3G,0.19390264370025523,0,0.6196517660768526,1,1,1,0,0,67.50125220451079
5,1,33,T5_W4,1,Counter,text_hindi,0.3336356125146766,0,0.7540803726942625,1,1,1,0,0,79.67354993628682
5,1,34,T5_W2,1,None,smartphone_3G,0.5788635810157007,1,0.6601488600666765,1,0,0,0,0,89.34803619497502
5,1,35,T5_W4,1,Rationale,feature_2G,0.9287038960011306,0,0.6107519675413241,1,1,1,0,0,101.1307844733801
5,1,36,T5_W2,1,Calib,smartphone_3G,0.22798068529421975,1,0.6139310093074122,1,1,1,0,0,61.55001522706758
5,1,37,T5_W4,1,Counter,feature_2G,0.2590586452297537,0,0.7698063235972266,1,1,1,0,0,61.283581093082795
5,1,38,T5_W5,1,None,text_hindi,0.6203497716090586,0,0.6510230490661113,1,0,0,0,0,87.92038186001022
5,1,39,T5_W1,1,Rationale,smartphone_3G,0.7957458932690501,1,0.6399370265838004,1,1,0,0,0,71.15024285723442
5,2,0,T5_W1,1,Counter,text_hindi,0.653545493986356,0,0.6849229436398964,1,1,1,0,0,105.15605964709553
5,2,1,T5_W4,1,None,text_hindi,0.381124805938466,1,0.7034830018248831,1,0,0,0,0,76.94942222475227
5,2,2,T5_W2,1,Rationale,ivr_kannada,0.3529073649118381,1,0.7366330411288813,1,1,1,0,0,81.86212275469805
5,2,3,T5_W1,1,Calib,text_hindi,0.8040259583266711,1,0.5127718964290049,1,1,1,0,0,90.76053929607625
5,2,4,T5_W3,1,Counter,text_hindi,0.4516729998212842,0,0.7288352828552238,1,0,0,0,0,71.17552679674849
5,2,5,T5_W2,1,None,feature_2G,0.5064142037584389,1,0.6760693259842434,1,0,0,0,0,101.82872702481492
5,2,6,T5_W3,1,Rationale,ivr_kannada,0.5627818667713026,0,0.691111166174495,1,1,1,0,0,86.35997314852924
5,2,7,T5_W1,1,Calib,ivr_kannada,0.4722884534800421,0,0.5718675386493308,1,1,1,0,0,80.41501155487913
5,2,8,T5_W1,1,Counter,feature_2G,0.5475614721678302,1,0.7080692509007644,1,1,1,0,0,86.80856787016798
5,2,9,T5_W5,1,None,text_hindi,0.8015495196710306,1,0.6112235456758734,1,1,0,0,0,79.32985304770725
5,2,10,T5_W5,1,Rationale,smartphone_3G,0.375922458205173,0,0.7316883153332022,1,0,0,0,0,92.88888911360615
5,2,11,T5_W5,1,Calib,text_hindi,0.23550478901550992,1,0.6126625211787172,1,0,0,0,0,59.996578624607366
5,2,12,T5_W4,1,Counter,smartphone_3G,0.2752405633172424,0,0.7664104832620616,1,1,1,0,0,68.04058211909033
5,2,13,T5_W5,1,None,smartphone_3G,0.5379252786725972,0,0.6691486960888765,1,0,0,0,0,80.80664273477606
5,2,14,T5_W2,1,Rationale,feature_2G,0.2902315287981395,1,0.7500239307810844,1,1,1,0,0,84.72740298386684
5,2,15,T5_W2,1,Calib,smartphone_3G,0.25586537523261876,1,0.6092203921403505,1,1,1,0,0,51.15021404559308
5,2,16,T5_W4,1,Counter,smartphone_3G,0.8530310306646043,0,0.641083954411443,1,1,1,0,0,76.67494578365842
5,2,17,T5_W1,1,None,text_hindi,0.37079694999718676,1,0.7057327283927449,1,1,0,0,0,84.43351696794353
5,2,18,T5_W1,1,Rationale,text_hindi,0.20323176195940507,1,0.768407087993332,1,1,1,0,0,80.10525606453804
5,2,19,T5_W1,1,Calib,smartphone_3G,0.6503497056101285,0,0.5403285624728931,1,1,1,0,0,85.3001298408191
5,2,20,T5_W4,1,Counter,ivr_kannada,0.5096533027492562,0,0.7163022709199078,1,1,0,0,0,87.04362957226218
5,2,21,T5_W4,1,None,smartphone_3G,0.31349805099619277,0,0.7181779644109456,1,0,0,0,0,57.03198039395
5,2,22,T5_W1,1,Rationale,ivr_kannada,0.2174272836635624,0,0.7654252052664194,1,1,1,0,0,58.55805001661279
5,2,23,T5_W3,1,Calib,text_hindi,0.40656066525899026,1,0.5833459397222074,1,0,0,0,0,69.67877703947752
5,2,24,T5_W2,1,Counter,feature_2G,0.3576533516761841,0,0.7489765683167765,1,1,1,0,0,68.54055690662177
5,2,25,T5_W4,1,None,smartphone_3G,0.6731611735479316,1,0.6394058523529529,1,0,0,0,0,92.20083346051723
5,2,26,T5_W2,1,Rationale,smartphone_3G,0.4246437483880069,1,0.721176985155847,1,1,1,0,0,73.56020474802659
5,2,27,T5_W3,1,Calib,text_hindi,0.48008460857596613,1,0.5704993463782698,1,1,1,0,0,72.1181514077445
5,2,28,T5_W4,1,Counter,ivr_kannada,0.6817650750585986,0,0.6787354943323968,1,1,1,0,0,96.97920863452826
5,2,29,T5_W4,1,None,smartphone_3G,0.30080001075160456,0,0.7209268527105178,1,1,0,0,0,65.73825831799962
5,2,30,T5_W5,1,Rationale,ivr_kannada,0.5064124303739542,0,0.7034203220971977,1,1,1,0,0,64.8182202541363
5,2,31,T5_W5,1,Calib,smartphone_3G,0.055909816496213106,0,0.6423777891613662,1,0,0,0,0,62.26229037450524
5,2,32,T5_W1,1,Counter,smartphone_3G,0.5490032984926391,1,0.7077555659655391,1,1,0,0,0,89.22334631702347
5,2,33,T5_W4,1,None,ivr_kannada,0.35500302867772576,1,0.7091694666467291,1,1,0,0,0,77.01946417916065
5,2,34,T5_W1,1,Rationale,text_hindi,0.2944122652391096,0,0.7491343189491375,1,1,1,0,0,72.25631781403051
5,2,35,T5_W1,1,Calib,feature_2G,0.17412359205811165,0,0.6229532766789561,1,1,1,0,0,61.662778950387676
5,2,36,T5_W3,1,Counter,feature_2G,0.7978556910547929,0,0.653221711119252,1,1,1,0,0,97.5011969490629
5,2,37,T5_W2,1,None,smartphone_3G,0.9196431358967465,0,0.5854769825403429,1,1,0,0,0,100.01133039584539
5,2,38,T5_W2,1,Rationale,smartphone_3G,0.6050941934980025,0,0.6818436244740974,1,1,1,0,0,92.92466969525793
5,2,39,T5_W1,1,Calib,smartphone_3G,0.8234650283368982,1,0.5092749811771394,1,1,1,0,0,88.47322847760942
5,3,0,T5_W3,1,None,text_hindi,0.7744309179786617,1,0.6171642931698499,1,1,0,0,0,114.26178394851108
5,3,1,T5_W3,1,Rationale,text_hindi,0.6139338047841848,1,0.6799050401267586,1,1,0,0,0,80.8360067779539
5,3,2,T5_W3,1,Calib,ivr_kannada,0.20975724618262429,1,0.6169952564886872,1,0,0,0,0,65.46000743388886
5,3,3,T5_W3,1,Counter,smartphone_3G,0.4702727441694993,0,0.7248232054667382,1,1,1,0,0,78.0589455455261
5,3,4,T5_W2,1,None,text_hindi,0.3852842920162091,1,0.7025764220847309,1,1,0,0,0,82.1665590464712
5,3,5,T5_W3,1,Rationale,text_hindi,0.5056077860291862,0,0.7035956683738954,1,1,1,0,0,72.61739696131427
5,3,6,T5_W1,1,Calib,ivr_kannada,0.7871630004430448,0,0.5158041572861517,1,1,1,0,0,103.09740912692436
5,3,7,T5_W1,1,Counter,smartphone_3G,0.2187423288881333,1,0.7782247508917483,1,1,1,0,0,42.877865410941794
5,3,8,T5_W4,1,None,smartphone_3G,0.20351158207437833,0,0.7418587535057989,1,0,0,0,0,67.32697616386325
5,3,9,T5_W4,1,Rationale,smartphone_3G,0.9240841553823087,1,0.6117632672019191,1,1,1,0,0,91.11686026226018
5,3,10,T5_W5,1,Calib,text_hindi,0.30292295422716603,1,0.6012133744694729,1,1,1,0,0,95.87111531360347
5,3,11,T5_W2,1,Counter,smartphone_3G,0.6311949832188801,0,0.6898173225298848,1,1,1,0,0,96.9520484826107
5,3,12,T5_W5,1,None,ivr_kannada,0.6803196947448642,1,0.6378316531398431,1,1,0,0,0,88.36431093419932
5,3,13,T5_W1,1,Rationale,smartphone_3G,0.14239059224168235,0,0.781102753501586,1,1,1,0,0,57.83680245891762
5,3,14,T5_W3,1,Calib,feature_2G,0.6024621239774812,0,0.548863401715476,1,0,0,0,0,83.35427047632392
5,3,15,T5_W5,1,Counter,ivr_kannada,0.16202681234598573,0,0.7899599077045856,1,1,1,0,0,75.25319453122582
5,3,16,T5_W5,1,None,smartphone_3G,0.4565750360350513,1,0.6869975352460242,1,1,0,0,0,76.66380414004661
5,3,17,T5_W1,1,Rationale,text_hindi,0.7654222714404103,1,0.6466071433218773,1,1,1,0,0,85.74668222727135
5,3,18,T5_W1,1,Calib,ivr_kannada,0.7894785536407084,0,0.5153878583845727,1,1,1,0,0,80.46894648402657
5,3,19,T5_W4,1,Counter,feature_2G,0.39802978934999667,0,0.740357116771249,1,0,0,0,0,84.75775453005248
5,3,20,T5_W1,1,None,smartphone_3G,0.7463225770132024,1,0.6233299663412474,1,1,0,0,0,79.916272265019
5,3,21,T5_W2,1,Rationale,ivr_kannada,0.5530778413313227,1,0.6932334973044599,1,1,1,0,0,83.69410015969122
5,3,22,T5_W2,1,Calib,smartphone_3G,0.44726247287106075,1,0.5762501663987961,1,1,1,0,0,63.56752824405664
5,3,23,T5_W5,1,Counter,smartphone_3G,0.24755461592856068,1,0.7722146889994724,1,1,1,0,0,85.68913012840754
5,3,24,T5_W4,1,None,feature_2G,0.3538563038225856,1,0.7094188140015357,1,1,0,0,0,78.19365631358647
5,3,25,T5_W4,1,Rationale,text_hindi,0.3381258264278509,1,0.7398013086183801,1,1,1,0,0,84.62939774781084
5,3,26,T5_W2,1,Calib,ivr_kannada,0.20451078070010714,1,0.6178753050044168,1,1,1,0,0,79.4636721665568
5,3,27,T5_W5,1,Counter,smartphone_3G,0.72478134502321,0,0.6692901885013605,1,1,1,0,0,97.9928989719913
5,3,28,T5_W3,1,None,smartphone_3G,0.6736050055928744,0,0.6393082458661749,1,0,0,0,0,93.06459336847556
5,3,29,T5_W2,1,Rationale,ivr_kannada,0.6549359646700709,1,0.6709040133762374,1,1,1,0,0,71.12244942078533
5,3,30,T5_W4,1,Calib,ivr_kannada,0.8911603722935783,0,0.4970911735023626,0,0,1,0,0,72.19093584077159
5,3,31,T5_W5,1,Counter,ivr_kannada,0.5512422399931443,1,0.7072683847483684,1,1,1,0,0,89.7360402109938
5,3,32,T5_W4,1,None,ivr_kannada,0.48161227496031567,1,0.68151075442471,1,0,0,0,0,83.39090461284229
5,3,33,T5_W3,1,Rationale,smartphone_3G,0.3596628217193399,1,0.735183100923391,1,1,1,0,0,80.1303354235937
5,3,34,T5_W3,1,Calib,text_hindi,0.22436621541945456,1,0.6145396868242742,1,1,1,0,0,52.20844678514818
5,3,35,T5_W3,1,Counter,smartphone_3G,0.3720850268519713,0,0.7459012594924145,1,1,1,0,0,68.78034335306201
5,3,36,T5_W5,1,None,text_hindi,0.40537785704299095,1,0.6981929600562133,1,1,0,0,0,68.4962105298601
5,3,37,T5_W4,1,Rationale,ivr_kannada,0.4197203804002327,1,0.7222417133192408,1,1,1,0,0,77.57881394353251
5,3,38,T5_W2,1,Calib,smartphone_3G,0.38909867630780504,0,0.5863773041617447,1,0,0,0,0,69.85569402320348
5,3,39,T5_W2,1,Counter,ivr_kannada,0.8187271813335784,1,0.6486300229399279,1,1,1,0,0,91.75938808029356
5,4,0,T5_W1,1,Rationale,smartphone_3G,0.20473078032117167,1,0.7680925481848017,1,1,1,0,0,79.02364424632572
5,4,1,T5_W1,1,Calib,text_hindi,0.8535998090999722,1,0.5038519402789424,1,1,0,0,0,77.34473173578905
5,4,2,T5_W3,1,Counter,feature_2G,0.7699820537572907,0,0.659353046419556,1,1,1,0,0,85.5469330562419
5,4,3,T5_W4,1,None,feature_2G,0.31570493819550505,0,0.7176998574919892,1,0,0,0,0,79.60002373574874
5,4,4,T5_W1,1,Rationale,feature_2G,0.26251996092142665,1,0.7559067406567558,1,1,1,0,0,68.64158197566677
5,4,5,T5_W5,1,Calib,smartphone_3G,0.650294210197546,1,0.5403384713986901,1,1,0,0,0,80.90708913858639
5,4,6,T5_W1,1,Counter,text_hindi,0.3844391094738931,1,0.7432637437155695,1,1,1,0,0,90.84279153435754
5,4,7,T5_W5,1,None,text_hindi,0.6685642472059901,0,0.6404168355869176,1,0,0,0,0,78.48469863569453
5,4,8,T5_W2,1,Rationale,ivr_kannada,0.8050122898816338,0,0.6378992492900116,1,0,0,0,0,83.644736050145
5,4,9,T5_W2,1,Calib,text_hindi,0.4042964174695802,0,0.583739457137901,1,1,1,0,0,66.17743729543376
5,4,10,T5_W3,1,Counter,feature_2G,0.32443312531492197,1,0.7560310518962036,1,1,1,0,0,71.23643917805896
5,4,11,T5_W4,1,None,text_hindi,0.2451426165697823,0,0.7329314014126397,1,1,0,0,0,87.61970182879988
5,4,12,T5_W5,1,Rationale,feature_2G,0.4723908596378515,1,0.7108242145676633,1,1,1,0,0,77.8818711947681
5,4,13,T5_W5,1,Calib,smartphone_3G,0.2986188538559863,0,0.601948634351384,1,1,1,0,0,69.80090540165101
5,4,14,T5_W1,1,Counter,smartphone_3G,0.4173107260089483,0,0.7362246420738435,1,1,1,0,0,75.36027942203614
5,4,15,T5_W1,1,None,text_hindi,0.061934800637905275,1,0.7718214068934862,1,0,0,0,0,52.451177531752705
5,4,16,T5_W1,1,Rationale,text_hindi,0.47751761076732824,1,0.7097098722382906,1,1,0,0,0,73.72560172224269
5,4,17,T5_W5,1,Calib,feature_2G,0.532952512903996,1,0.5611872264799839,1,0,0,0,0,69.62595738791295
5,4,18,T5_W2,1,Counter,smartphone_3G,0.17629030420329006,1,0.7870209075074336,1,1,1,0,0,87.2635583161115
5,4,19,T5_W2,1,None,feature_2G,0.6298225069565231,0,0.6489390497855148,1,0,0,0,0,93.04080682129512
5,4,20,T5_W3,1,Rationale,smartphone_3G,0.6071438914284277,0,0.6813941812790434,1,0,0,0,0,85.50902251878568
5,4,21,T5_W5,1,Calib,smartphone_3G,0.6484118016118885,1,0.5406745594929939,1,1,0,0,0,85.17679402157296
5,4,22,T5_W4,1,Counter,ivr_kannada,0.08803607987846714,1,0.8050655906662085,1,0,0,0,0,70.31659371850552
5,4,23,T5_W2,1,None,ivr_kannada,0.1739139869357163,1,0.7481758055164868,1,0,0,0,0,54.47280573168975
5,4,24,T5_W4,1,Rationale,ivr_kannada,0.6843361705813966,0,0.6644427213854858,1,0,0,0,0,99.00626815119794
5,4,25,T5_W1,1,Calib,smartphone_3G,0.41515941261203143,1,0.5818503130692938,1,1,1,0,0,43.35697655215978
5,4,26,T5_W1,1,Counter,smartphone_3G,0.5462256559696713,1,0.7083598380995032,1,1,1,0,0,89.18250706665772
5,4,27,T5_W2,1,None,ivr_kannada,0.7955463175936457,1,0.6125379053995871,1,0,0,0,0,90.2495254806716
5,4,28,T5_W2,1,Rationale,ivr_kannada,0.20613445367517017,1,0.7677979412290912,1,1,1,0,0,74.53717672575235
5,4,29,T5_W4,1,Calib,ivr_kannada,0.06911039686955452,1,0.6402359883821759,1,1,1,0,0,79.22993072407087
5,4,30,T5_W5,1,Counter,smartphone_3G,0.6020336183144489,1,0.6961935252105916,1,1,1,0,0,97.53499091426445
5,4,31,T5_W4,1,None,smartphone_3G,0.4499849445005536,1,0.6884405357055692,1,1,0,0,0,69.50422946760084
5,4,32,T5_W1,1,Rationale,feature_2G,0.4718987609433572,1,0.7109311499069083,1,1,1,0,0,96.87333335500527
5,4,33,T5_W1,1,Calib,smartphone_3G,0.35745713643766613,1,0.5918493474160229,1,1,1,0,0,53.68959746866005
5,4,34,T5_W2,1,Counter,text_hindi,0.5846188511937311,1,0.6999954624286759,1,1,1,0,0,80.58309915835626
5,4,35,T5_W3,1,None,feature_2G,0.13810369671123793,1,0.7557830749119164,1,0,0,0,0,59.65492181399857
5,4,36,T5_W4,1,Rationale,ivr_kannada,0.23462304303976167,0,0.7618035847318886,1,1,1,0,0,84.53971837846657
5,4,37,T5_W3,1,Calib,smartphone_3G,0.47548870102893487,1,0.5713060721417934,1,1,0,0,0,65.44608333572548
5,4,38,T5_W4,1,Counter,text_hindi,0.5311092834228454,0,0.7116458485278704,1,1,1,0,0,84.38059595107559
5,4,39,T5_W4,1,None,smartphone_3G,0.6730146338514699,0,0.6394380791610517,1,1,0,0,0,92.27630197301666
5,5,0,T5_W3,1,Calib,smartphone_3G,0.7364251098362494,1,0.5249179654714936,1,1,0,0,0,71.70723092824099
5,5,1,T5_W1,1,Counter,ivr_kannada,0.11231763038443066,1,0.8001349267633046,1,1,1,0,0,76.0557569384387
5,5,2,T5_W3,1,None,text_hindi,0.5338975662575947,1,0.670033668341406,1,1,0,0,0,84.45918740992126
5,5,3,T5_W4,1,Rationale,smartphone_3G,0.3726524946494969,1,0.7323917008844822,1,1,1,0,0,82.09960622928229
5,5,4,T5_W1,1,Calib,smartphone_3G,0.7293874189634201,0,0.5261806654524257,1,0,0,0,0,76.9761958142716
5,5,5,T5_W3,1,Counter,text_hindi,0.4912164332539835,1,0.7202958152295369,1,1,0,0,0,91.67925864626056
5,5,6,T5_W5,1,None,feature_2G,0.12414912006782336,0,0.7587363151137304,1,0,0,0,0,71.31948291570433
5,5,7,T5_W4,1,Rationale,smartphone_3G,0.381454541874452,1,0.7304977151953777,1,1,1,0,0,78.86273844928613
5,5,8,T5_W3,1,Calib,smartphone_3G,0.7789734960194247,0,0.5172762752278286,1,1,1,0,0,86.82729657919404
5,5,9,T5_W4,1,Counter,feature_2G,0.3813802272096862,0,0.7439172116939934,1,1,1,0,0,86.47470477754267
5,5,10,T5_W2,1,None,smartphone_3G,0.5399608491789804,0,0.6687014008239157,1,0,0,0,0,77.93189344018332
5,5,11,T5_W3,1,Rationale,text_hindi,0.33454941170329655,1,0.7405669650843183,1,1,1,0,0,71.89468058995793
5,5,12,T5_W4,1,Calib,ivr_kannada,0.5900506007933425,0,0.5510699267915632,1,1,1,0,0,77.14288455705312
5,5,13,T5_W1,1,Counter,smartphone_3G,0.8745312641688782,0,0.6363559218076451,1,1,0,0,0,116.80497222012933
5,5,14,T5_W1,1,None,text_hindi,0.23212436911144363,0,0.7357280786645104,1,1,0,0,0,70.65791351795096
5,5,15,T5_W3,1,Rationale,smartphone_3G,0.3617797746011988,1,0.7347284833760181,1,1,0,0,0,72.04602648878773
5,5,16,T5_W5,1,Calib,smartphone_3G,0.3329867639416445,1,0.5960619619869675,1,1,1,0,0,60.16485287681143
5,5,17,T5_W1,1,Counter,ivr_kannada,0.5523090565964672,1,0.7070362193788559,1,1,1,0,0,97.28678276232266
5,5,18,T5_W2,1,None,smartphone_3G,0.20857398337688898,1,0.7407757271081186,1,1,0,0,0,67.96361237879931
5,5,19,T5_W2,1,Rationale,ivr_kannada,0.5156122269670204,1,0.7014147526951403,1,1,0,0,0,61.115484410787
5,5,20,T5_W2,1,Calib,text_hindi,0.5411050022651754,0,0.559746275171747,1,1,1,0,0,71.9896739183603
5,5,21,T5_W5,1,Counter,smartphone_3G,0.7297036168300214,1,0.6682085475050693,1,1,1,0,0,72.66567727414888
5,5,22,T5_W2,1,None,smartphone_3G,0.22944727585822713,1,0.7363026341370383,1,1,0,0,0,79.00493151528416
5,5,23,T5_W2,1,Rationale,smartphone_3G,0.3926380398622454,0,0.7280884881463786,1,1,0,0,0,74.60490007704381
5,5,24,T5_W2,1,Calib,ivr_kannada,0.7305937335862297,0,0.5259642577315975,1,0,0,0,0,74.00251203337712
5,5,25,T5_W4,1,Counter,smartphone_3G,0.5784801365930027,1,0.7013345187909894,1,1,0,0,0,72.34529321723679
5,5,26,T5_W2,1,None,text_hindi,0.476117008134665,1,0.6827155911627103,1,1,0,0,0,81.94395591147433
5,5,27,T5_W3,1,Rationale,ivr_kannada,0.6982864212480666,1,0.6613753649144934,1,1,1,0,0,75.91203152753997
5,5,28,T5_W3,1,Calib,text_hindi,0.7045691922987468,0,0.530630109288021,1,1,1,0,0,66.44993527788526
5,5,29,T5_W3,1,Counter,smartphone_3G,0.2098654251099977,1,0.7800699887282873,1,1,1,0,0,67.71038485152106
5,5,30,T5_W5,1,None,feature_2G,0.7605857375247294,1,0.6202003491715773,1,0,0,0,0,111.63175945432953
5,5,31,T5_W4,1,Rationale,ivr_kannada,0.7194761875727452,1,0.6567149050680835,1,1,1,0,0,78.24435716217704
